ZIP_CODE,DUNs,DUNs.1,utility,short_zip,city,state
21667,006971618MD,006971618MD,Delmarva,21667,STILL POND,MD
21668,006971618MD,006971618MD,Delmarva,21668,SUDLERSVILLE,MD
21670,006971618MD,006971618MD,Delmarva,21670,TEMPLEVILLE,MD
21671,006971618MD,006971618MD,Delmarva,21671,TILGHMAN,MD
21673,006971618MD,006971618MD,Delmarva,21673,TRAPPE,MD
21676,006971618MD,006971618MD,Delmarva,21676,WITTMAN,MD
21677,006971618MD,006971618MD,Delmarva,21677,WOOLFORD,MD
21678,006971618MD,006971618MD,Delmarva,21678,WORTON,MD
21679,006971618MD,006971618MD,Delmarva,21679,WYE MILLS,MD
21690,006971618MD,006971618MD,Delmarva,21690,CHESTERTOWN,MD
21701,006920284,6920284,PEPCO,21701,FREDERICK,MD
21701,043381565EDC,043381565EDC,APMD,21701,FREDERICK,MD
21702,043381565EDC,043381565EDC,APMD,21702,FREDERICK,MD
21703,043381565EDC,043381565EDC,APMD,21703,FREDERICK,MD
21704,006971618MD,006971618MD,Delmarva,21704,FREDERICK,MD
21704,043381565EDC,043381565EDC,APMD,21704,FREDERICK,MD
21705,043381565EDC,043381565EDC,APMD,21705,FREDERICK,MD
21710,043381565EDC,043381565EDC,APMD,21710,ADAMSTOWN,MD
21711,043381565EDC,043381565EDC,APMD,21711,BIG POOL,MD
21713,006920284,6920284,PEPCO,21713,BOONSBORO,MD
21713,043381565EDC,043381565EDC,APMD,21713,BOONSBORO,MD
21714,043381565EDC,043381565EDC,APMD,21714,BOONSBORO,MD
21716,043381565EDC,043381565EDC,APMD,21716,BRUNSWICK ,MD
21718,043381565EDC,043381565EDC,APMD,21718,BURKITTSVILLE,MD
21719,043381565EDC,043381565EDC,APMD,21719,CASCADE ,MD
21720,043381565EDC,043381565EDC,APMD,21720,Cavetown,PA
21721,043381565EDC,043381565EDC,APMD,21721,Chewsville,MD
21722,043381565EDC,043381565EDC,APMD,21722,CLEAR SPRING,MD
21723,156171464,156171464,BGE,21723,COOKSVILLE,MD
21727,043381565EDC,043381565EDC,APMD,21727,EMMITSBURG,MD
21733,043381565EDC,043381565EDC,APMD,21733,fairplay,MD
21734,043381565EDC,043381565EDC,APMD,21734,FUNKSTOWN,PA
21737,156171464,156171464,BGE,21737,GLENELG,MD
21738,156171464,156171464,BGE,21738,GLENWOOD,MD
21740,006920284,6920284,PEPCO,21740,HAGERSTOWN,MD
21740,043381565EDC,043381565EDC,APMD,21740,HAGERSTOWN,MD
21742,043381565EDC,043381565EDC,APMD,21742,HAGERSTOWN,MD
21747,043381565EDC,043381565EDC,APMD,21747,HAGERSTOWN,MD
21749,043381565EDC,043381565EDC,APMD,21749,HAGERSTOWN,MD
21750,043381565EDC,043381565EDC,APMD,21750,HANCOCK,MD
21754,043381565EDC,043381565EDC,APMD,21754,IJAMSVILLE,MD
21755,043381565EDC,043381565EDC,APMD,21755,Jefferson,MD
21756,043381565EDC,043381565EDC,APMD,21756,Keedysville,MD
21757,156171464,156171464,BGE,21757,KEYMAR,MD
21757,043381565EDC,043381565EDC,APMD,21757,KEYMAR,MD
21758,043381565EDC,043381565EDC,APMD,21758,KNOXVILLE,MD
21762,043381565EDC,043381565EDC,APMD,21762,Libertytown,MD
21765,156171464,156171464,BGE,21765,LISBON,MD
21766,007911050EDC,007911050EDC,WPP,21766,Little Orleans,MD
21766,043381565EDC,043381565EDC,APMD,21766,Little Orleans,MD
21767,043381565EDC,043381565EDC,APMD,21767,MAUGANSVILLE,MD
21769,006920284,6920284,PEPCO,21769,MIDDLETOWN,MD
21769,043381565EDC,043381565EDC,APMD,21769,MIDDLETOWN,MD
21770,156171464,156171464,BGE,21770,MONROVIA,MD
21770,043381565EDC,043381565EDC,APMD,21770,MONROVIA,MD
21771,156171464,156171464,BGE,21771,MOUNT AIRY,MD
21771,006920284,6920284,PEPCO,21771,MOUNT AIRY,MD
21771,043381565EDC,043381565EDC,APMD,21771,MOUNT AIRY,MD
21773,043381565EDC,043381565EDC,APMD,21773,MYERSVILLE,MD
21774,043381565EDC,043381565EDC,APMD,21774,NEW MARKET,MD
21776,156171464,156171464,BGE,21776,NEW WINDSOR,MD
21776,043381565EDC,043381565EDC,APMD,21776,NEW WINDSOR,MD
21777,043381565EDC,043381565EDC,APMD,21777,POINT OF ROCKS,MD
21778,043381565EDC,043381565EDC,APMD,21778,Rocky Ridge,MD
21779,043381565EDC,043381565EDC,APMD,21779,GAPLAND,MD
21780,043381565EDC,043381565EDC,APMD,21780,SABILLASVILLE ,MD
21782,043381565EDC,043381565EDC,APMD,21782,SHARPSBURG,PA
21783,043381565EDC,043381565EDC,APMD,21783,SMITHSBURG,MD
21784,156171464,156171464,BGE,21784,SYKESVILLE,MD
21787,156171464,156171464,BGE,21787,TANEYTOWN,MD
21787,043381565EDC,043381565EDC,APMD,21787,TANEYTOWN,MD
21788,043381565EDC,043381565EDC,APMD,21788,THURMONT,MD
21790,043381565EDC,043381565EDC,APMD,21790,TUSCARORA,MD
21791,156171464,156171464,BGE,21791,UNION BRIDGE,MD
21791,043381565EDC,043381565EDC,APMD,21791,UNION BRIDGE,MD
21793,043381565EDC,043381565EDC,APMD,21793,WALKERSVILLE,MD
21794,156171464,156171464,BGE,21794,WEST FRIENDSHIP,MD
21795,043381565EDC,043381565EDC,APMD,21795,WILLIAMSPORT,MD
21797,156171464,156171464,BGE,21797,WOODBINE,MD
21797,043381565EDC,043381565EDC,APMD,21797,WOODBINE,MD
21798,043381565EDC,043381565EDC,APMD,21798,WOODSBORO,MD
21801,156171464,156171464,BGE,21801,SALISBURY,MD
21801,006971618MD,006971618MD,Delmarva,21801,SALISBURY,MD
21802,006971618MD,006971618MD,Delmarva,21802,SALISBURY,MD
21803,006971618MD,006971618MD,Delmarva,21803,SALISBURY,MD
21804,156171464,156171464,BGE,21804,SALISBURY,MD
21804,006920284,6920284,PEPCO,21804,SALISBURY,MD
21804,006971618MD,006971618MD,Delmarva,21804,SALISBURY,MD
21810,006971618MD,006971618MD,Delmarva,21810,ALLEN,MD
21811,156171464,156171464,BGE,21811,BERLIN,MD
21811,006971618MD,006971618MD,Delmarva,21811,BERLIN,MD
21813,006971618MD,006971618MD,Delmarva,21813,BISHOPVILLE,MD
21814,006971618MD,006971618MD,Delmarva,21814,BIVALVE,MD
21817,156171464,156171464,BGE,21817,CRISFIELD,MD
21817,006971618MD,006971618MD,Delmarva,21817,CRISFIELD,MD
21821,006971618MD,006971618MD,Delmarva,21821,DEAL ISLAND,MD
21822,006971618MD,006971618MD,Delmarva,21822,EDEN,MD
21824,006971618MD,006971618MD,Delmarva,21824,EWELL,MD
21826,006971618MD,006971618MD,Delmarva,21826,FRUITLAND,MD
21829,006971618MD,006971618MD,Delmarva,21829,GIRDLETREE,MD
21830,006971618MD,006971618MD,Delmarva,21830,HEBRON,MD
21836,006971618MD,006971618MD,Delmarva,21836,MANOKIN,MD
21837,006971618MD,006971618MD,Delmarva,21837,MARDELA SPRINGS,MD
21838,006971618MD,006971618MD,Delmarva,21838,MARION STATION,MD
21840,006971618MD,006971618MD,Delmarva,21840,NANTICOKE,MD
21841,006971618MD,006971618MD,Delmarva,21841,NEWARK,MD
21842,156171464,156171464,BGE,21842,OCEAN CITY,MD
21842,006920284,6920284,PEPCO,21842,OCEAN CITY,MD
21842,006971618MD,006971618MD,Delmarva,21842,OCEAN CITY,MD
21843,006971618MD,006971618MD,Delmarva,21843,OCEAN CITY,MD
21849,006971618MD,006971618MD,Delmarva,21849,PARSONSBURG,MD
21850,156171464,156171464,BGE,21850,PITTSVILLE,MD
21850,006971618MD,006971618MD,Delmarva,21850,PITTSVILLE,MD
21851,006971618MD,006971618MD,Delmarva,21851,POCOMOKE CITY,MD
21852,006971618MD,006971618MD,Delmarva,21852,POWELLVILLE,MD
21853,006971618MD,006971618MD,Delmarva,21853,PRINCESS ANNE,MD
21856,006971618MD,006971618MD,Delmarva,21856,QUANTICO,MD
21857,006971618MD,006971618MD,Delmarva,21857,REHOBETH,MD
21861,006971618MD,006971618MD,Delmarva,21861,SHARPTOWN,MD
21862,006971618MD,006971618MD,Delmarva,21862,SHOWELL,MD
21863,006971618MD,006971618MD,Delmarva,21863,SNOW HILL,MD
21864,006971618MD,006971618MD,Delmarva,21864,STOCKTON,MD
21865,006971618MD,006971618MD,Delmarva,21865,TYASKIN,MD
21866,006971618MD,006971618MD,Delmarva,21866,TYLERTON,MD
21867,006971618MD,006971618MD,Delmarva,21867,UPPER FAIRMOUNT,MD
21869,006971618MD,006971618MD,Delmarva,21869,VIENNA,MD
21871,006971618MD,006971618MD,Delmarva,21871,WESTOVER,MD
21872,006971618MD,006971618MD,Delmarva,21872,WHALEYVILLE,MD
21874,156171464,156171464,BGE,21874,WILLARDS,MD
21874,006971618MD,006971618MD,Delmarva,21874,WILLARDS,MD
21875,006971618MD,006971618MD,Delmarva,21875,DELMAR,MD
21890,006971618MD,006971618MD,Delmarva,21890,WESTOVER,MD
21901,156171464,156171464,BGE,21901,NORTH EAST,MD
21901,006971618MD,006971618MD,Delmarva,21901,NORTH EAST,MD
21902,156171464,156171464,BGE,21902,PERRY POINT,MD
21902,006971618MD,006971618MD,Delmarva,21902,PERRY POINT,MD
21903,156171464,156171464,BGE,21903,PERRYVILLE,MD
21903,006971618MD,006971618MD,Delmarva,21903,PERRYVILLE,MD
21904,006971618MD,006971618MD,Delmarva,21904,PORT DEPOSIT,MD
21911,156171464,156171464,BGE,21911,Rising Sun,MD
21911,006971618MD,006971618MD,Delmarva,21911,Rising Sun,MD
21912,006971618MD,006971618MD,Delmarva,21912,WARWICK,MD
21913,006971618MD,006971618MD,Delmarva,21913,CECILTON,MD
21914,006971618MD,006971618MD,Delmarva,21914,CHARLESTOWN,MD
21915,006971618MD,006971618MD,Delmarva,21915,CHESAPEAKE CITY,MD
21916,006971618MD,006971618MD,Delmarva,21916,CHILDS,MD
21917,006971618MD,006971618MD,Delmarva,21917,COLORA,MD
21918,006971618MD,006971618MD,Delmarva,21918,CONOWINGO,MD
21919,006971618MD,006971618MD,Delmarva,21919,EARLEVILLE,MD
21920,006971618MD,006971618MD,Delmarva,21920,ELK MILLS,MD
21921,006971618MD,006971618MD,Delmarva,21921,ELKTON,MD
21922,006971618MD,006971618MD,Delmarva,21922,ELKTON,MD
21930,006971618MD,006971618MD,Delmarva,21930,GEORGETOWN,MD
34109,006971618NJ,006971618NJ,ACE,34109,NAPLES,NJ
43003,006998371,6998371,OE,43003,Ashley,OH
43010,006998371,6998371,OE,43010,Catawba,OH
43015,006998371,6998371,OE,43015,DELAWARE,OH
43016,006998371,6998371,OE,43016,DUBLIN,OH
43017,006998371,6998371,OE,43017,DUBLIN,OH
43019,006998371,6998371,OE,43019, FREDRICKTOWN,OH
43026,006998371,6998371,OE,43026,HILLIARD,OH
43029,006998371,6998371,OE,43029,Irwin,OH
43036,006998371,6998371,OE,43036,Magnetic Springs,OH
43040,006998371,6998371,OE,43040,MARYSVILLE,OH
43044,006998371,6998371,OE,43044,MECHANICSBURG,OH
43045,006998371,6998371,OE,43045,MIFLORD CENTER,OH
43054,006998371,6998371,OE,43054,NEW ALBANY,OH
43061,006998371,6998371,OE,43061,Ostrander,OH
43064,006998371,6998371,OE,43064,PLAIN CITY,OH
43065,006998371,6998371,OE,43065,POWELL,OH
43066,006998371,6998371,OE,43066,Radnor,OH
43078,006998371,6998371,OE,43078,URBANA,OH
43123,006998371,6998371,OE,43123,GROVE CITY,OH
43140,006998371,6998371,OE,43140,LONDON,OH
43143,006998371,6998371,OE,43143,MOUNT STERLING,OH
43162,006998371,6998371,OE,43162,WEST JEFFERSON,OH
43164,006998371,6998371,OE,43164,Williamsport,OH
43301,006998371,6998371,OE,43301,Marion,OH
43302,006998371,6998371,OE,43302,MARION,OH
43306,006998371,6998371,OE,43306,Marion,OH
43314,006998371,6998371,OE,43314,Caledonia,OH
43315,006998371,6998371,OE,43315,CARDINGTON,OH
43319,006998371,6998371,OE,43319,East Liberty,OH
43320,006998371,6998371,OE,43320,Edison,OH
43323,006998371,6998371,OE,43323,Harpster,OH
43330,006998371,6998371,OE,43330,Kirby,OH
43331,006998371,6998371,OE,43331,Lakeview,OH
43337,006998371,6998371,OE,43337,Morral,OH
43338,006998371,6998371,OE,43338,MOUNT GILEAD,OH
43340,006998371,6998371,OE,43340,Mount Victory,OH
43342,006998371,6998371,OE,43342,Prospect,OH
43344,006998371,6998371,OE,43344,Richwood,OH
43356,006998371,6998371,OE,43356,Waldo,OH
43358,006998371,6998371,OE,43358,West Mansfield,OH
43402,006998371,6998371,OE,43402,BOWLING GREEN,OH
43413,006998371,6998371,OE,43413,Cygnet,OH
43440,006998371,6998371,OE,43440,MARBLEHEAD,OH
43446,006998371,6998371,OE,43446,Middle Bass,OH
43449,006998371,6998371,OE,43449,OAK HARBOR,OH
43451,006998371,6998371,OE,43451,Portage,OH
43452,006998371,6998371,OE,43452,PORT CLINTON,OH
43456,006998371,6998371,OE,43456,Put In Bay,OH
43464,006998371,6998371,OE,43464,Vickery,OH
43469,006998371,6998371,OE,43469,WOODVILLE,OH
43556,006998371,6998371,OE,43556,Sherwood,OH
43566,006998371,6998371,OE,43566,Waterville,OH
43716,006998371,6998371,OE,43716,BEALLSVILLE,OH
43939,007900293,7900293,CEI,43939,Mount Pleasant,OH
44001,006998371,6998371,OE,44001,AMHERST,OH
44003,007900293,7900293,CEI,44003,Andover,OH
44003,006998371,6998371,OE,44003,Andover,OH
44004,007900293,7900293,CEI,44004,ASHTABULA,OH
44005,007900293,7900293,CEI,44005,Ashtabula,OH
44010,007900293,7900293,CEI,44010,AUSTINBURG,OH
44011,007900293,7900293,CEI,44011,AVON,OH
44011,006998371,6998371,OE,44011,AVON,OH
44012,007900293,7900293,CEI,44012,AVON LAKE,OH
44017,007900293,7900293,CEI,44017,BEREA,OH
44021,007900293,7900293,CEI,44021,BURTON,OH
44022,007900293,7900293,CEI,44022,CHAGRIN FALLS,OH
44023,007900293,7900293,CEI,44023,CHAGRIN FALLS,OH
44023,006998371,6998371,OE,44023,CHAGRIN FALLS,OH
44024,007900293,7900293,CEI,44024,CHARDON,OH
44026,007900293,7900293,CEI,44026,CHESTERLAND,OH
44028,007900293,7900293,CEI,44028,COLUMBIA STATION,OH
44028,006998371,6998371,OE,44028,COLUMBIA STATION,OH
44030,007900293,7900293,CEI,44030,CONNEAUT,OH
44032,006998371,6998371,OE,44032,Dorset,OH
44033,007900293,7900293,CEI,44033,East Claridon,OH
44035,007900293,7900293,CEI,44035,ELYRIA,OH
44035,006998371,6998371,OE,44035,ELYRIA,OH
44036,006998371,6998371,OE,44036,Elyria,OH
44039,007900293,7900293,CEI,44039,NORTH RIDGEVILLE,OH
44039,006998371,6998371,OE,44039,NORTH RIDGEVILLE,OH
44040,007900293,7900293,CEI,44040,GATES MILLS,OH
44040,006998371,6998371,OE,44040,GATES MILLS,OH
44041,007900293,7900293,CEI,44041,GENEVA,OH
44044,006998371,6998371,OE,44044,GRAFTON,OH
44046,007900293,7900293,CEI,44046,HUNTSBURG,OH
44047,007900293,7900293,CEI,44047,JEFFERSON,OH
44048,007900293,7900293,CEI,44048,Kingsville,OH
44049,006998371,6998371,OE,44049,Kipton,OH
44050,006998371,6998371,OE,44050,LAGRANGE,OH
44052,006998371,6998371,OE,44052,LORAIN,OH
44053,006998371,6998371,OE,44053,LORAIN,OH
44054,006998371,6998371,OE,44054,SHEFFIELD LAKE,OH
44055,006998371,6998371,OE,44055,LORAIN,OH
44056,006998371,6998371,OE,44056,MACEDONIA,OH
44057,007900293,7900293,CEI,44057,MADISON,OH
44060,007900293,7900293,CEI,44060,MENTOR ON THE LAKE,OH
44062,007900293,7900293,CEI,44062,MIDDLEFIELD,OH
44062,006998371,6998371,OE,44062,MIDDLEFIELD,OH
44064,007900293,7900293,CEI,44064,NORTHFIELD,OH
44065,007900293,7900293,CEI,44065,Newbury,OH
44067,006998371,6998371,OE,44067,NORTHFIELD,OH
44068,007900293,7900293,CEI,44068,NORTH KINGSVILLE,OH
44070,007900293,7900293,CEI,44070,NORTH OLMSTED,OH
44072,007900293,7900293,CEI,44072,NOVELTY,OH
44072,006998371,6998371,OE,44072,NOVELTY,OH
44073,007900293,7900293,CEI,44073,Novelty,OH
44074,006998371,6998371,OE,44074,OBERLIN,OH
44076,007900293,7900293,CEI,44076,Orwell,OH
44076,006998371,6998371,OE,44076,Orwell,OH
44077,007900293,7900293,CEI,44077,PAINESVILLE,OH
44080,006998371,6998371,OE,44080,Parkman,OH
44081,007900293,7900293,CEI,44081,PERRY,OH
44082,007900293,7900293,CEI,44082,Pierpont,OH
44084,007900293,7900293,CEI,44084,Rock Creek,OH
44085,007900293,7900293,CEI,44085,Rome,OH
44085,006998371,6998371,OE,44085,Rome,OH
44086,007900293,7900293,CEI,44086,Thompson,OH
44087,006998371,6998371,OE,44087,TWINSBURG,OH
44088,007900293,7900293,CEI,44088,Unionville,OH
44089,006998371,6998371,OE,44089,VERMILION,OH
44090,006998371,6998371,OE,44090,WELLINGTON,OH
44092,007900293,7900293,CEI,44092,WICKLIFFE,OH
44092,006998371,6998371,OE,44092,WICKLIFFE,OH
44093,006998371,6998371,OE,44093,Williamsfield,OH
44094,007900293,7900293,CEI,44094,KIRTLAND,OH
44095,007900293,7900293,CEI,44095,WILLOWICK,OH
44097,007900293,7900293,CEI,44097,Eastlake,OH
44099,007900293,7900293,CEI,44099,Windsor,OH
44099,006998371,6998371,OE,44099,Windsor,OH
44101,007900293,7900293,CEI,44101,Cleveland,OH
44102,007900293,7900293,CEI,44102,CLEVELAND,OH
44103,007900293,7900293,CEI,44103,CLEVELAND,OH
44104,007900293,7900293,CEI,44104,CLEVELAND,OH
44105,007900293,7900293,CEI,44105,CLEVELAND,OH
44106,007900293,7900293,CEI,44106,CLEVELAND,OH
44107,007900293,7900293,CEI,44107,LAKEWOOD,OH
44108,007900293,7900293,CEI,44108,CLEVELAND,OH
44109,007900293,7900293,CEI,44109,CLEVELAND,OH
44110,007900293,7900293,CEI,44110,CLEVELAND,OH
44111,007900293,7900293,CEI,44111,CLEVELAND,OH
44112,007900293,7900293,CEI,44112,EAST CLEVELAND,OH
44113,007900293,7900293,CEI,44113,CLEVELAND,OH
44114,007900293,7900293,CEI,44114,CLEVELAND,OH
44115,007900293,7900293,CEI,44115,CLEVELAND,OH
44116,007900293,7900293,CEI,44116,ROCKY RIVER,OH
44117,007900293,7900293,CEI,44117,EUCLID,OH
44118,007900293,7900293,CEI,44118,CLEVELAND HEIGHTS,OH
44119,007900293,7900293,CEI,44119,CLEVELAND,OH
44120,007900293,7900293,CEI,44120,SHAKER HEIGHTS,OH
44121,007900293,7900293,CEI,44121,SOUTH EUCLID,OH
44122,007900293,7900293,CEI,44122,SHAKER HEIGHTS,OH
44122,006998371,6998371,OE,44122,SHAKER HEIGHTS,OH
44123,007900293,7900293,CEI,44123,EUCLID,OH
44124,007900293,7900293,CEI,44124,PEPPER PIKE,OH
44125,007900293,7900293,CEI,44125,VALLEY VIEW,OH
44126,007900293,7900293,CEI,44126,FAIRVIEW PARK,OH
44127,007900293,7900293,CEI,44127,CLEVELAND,OH
44128,007900293,7900293,CEI,44128,CLEVELAND,OH
44129,007900293,7900293,CEI,44129,PARMA,OH
44130,007900293,7900293,CEI,44130,PARMA HEIGHTS,OH
44131,007900293,7900293,CEI,44131,INDEPENDENCE,OH
44132,007900293,7900293,CEI,44132,EUCLID,OH
44133,007900293,7900293,CEI,44133,NORTH ROYALTON,OH
44133,006998371,6998371,OE,44133,NORTH ROYALTON,OH
44134,007900293,7900293,CEI,44134,PARMA,OH
44135,007900293,7900293,CEI,44135,CLEVELAND,OH
44136,007900293,7900293,CEI,44136,STRONGSVILLE,OH
44136,006998371,6998371,OE,44136,STRONGSVILLE,OH
44137,007900293,7900293,CEI,44137,MAPLE HEIGHTS,OH
44138,007900293,7900293,CEI,44138,OLMSTEAD FALLS,OH
44138,006998371,6998371,OE,44138,OLMSTEAD FALLS,OH
44139,007900293,7900293,CEI,44139,SOLON,OH
44139,006998371,6998371,OE,44139,SOLON,OH
44140,007900293,7900293,CEI,44140,BAY VILLAGE,OH
44141,007900293,7900293,CEI,44141,BRECKSVILLE,OH
44141,006998371,6998371,OE,44141,BRECKSVILLE,OH
44142,007900293,7900293,CEI,44142,BROOK PARK,OH
44143,007900293,7900293,CEI,44143,RICHMOND HEIGHTS,OH
44144,007900293,7900293,CEI,44144,CLEVELAND,OH
44145,007900293,7900293,CEI,44145,WESTLAKE,OH
44146,007900293,7900293,CEI,44146,ROCKY RIVER,OH
44146,006998371,6998371,OE,44146,ROCKY RIVER,OH
44147,007900293,7900293,CEI,44147,BROADVIEW HEIGHTS,OH
44147,006998371,6998371,OE,44147,BROADVIEW HEIGHTS,OH
44149,007900293,7900293,CEI,44149,STRONGSVILLE,OH
44149,006998371,6998371,OE,44149,STRONGSVILLE,OH
44181,007900293,7900293,CEI,44181,Cleveland,OH
44188,007900293,7900293,CEI,44188,Cleveland,OH
44190,007900293,7900293,CEI,44190,Cleveland,OH
44191,007900293,7900293,CEI,44191,Cleveland,OH
44192,007900293,7900293,CEI,44192,Cleveland,OH
44193,007900293,7900293,CEI,44193,Cleveland,OH
44194,007900293,7900293,CEI,44194,Cleveland,OH
44195,007900293,7900293,CEI,44195,Cleveland,OH
44197,007900293,7900293,CEI,44197,Cleveland,OH
44198,007900293,7900293,CEI,44198,Cleveland,OH
44199,007900293,7900293,CEI,44199,Cleveland,OH
44201,006998371,6998371,OE,44201,ATWATER,OH
44202,006998371,6998371,OE,44202,AURORA,OH
44203,006998371,6998371,OE,44203,BARBERTON,OH
44212,006998371,6998371,OE,44212,BRUNSWICK,OH
44215,006998371,6998371,OE,44215,Medina,OH
44216,006998371,6998371,OE,44216,CLINTON,OH
44217,006998371,6998371,OE,44217,Creston,OH
44221,006998371,6998371,OE,44221,CUYAHOGA FALLS,OH
44222,006998371,6998371,OE,44222,Cuyahoga Falls,OH
44223,006998371,6998371,OE,44223,CUYAHOGA FALLS,OH
44224,006998371,6998371,OE,44224,STOW,OH
44230,006998371,6998371,OE,44230,DOYLESTOWN,OH
44231,007900293,7900293,CEI,44231,Garrettsville,OH
44231,006998371,6998371,OE,44231,Garrettsville,OH
44232,006998371,6998371,OE,44232,Green,OH
44233,007900293,7900293,CEI,44233,HINCKLEY,OH
44233,006998371,6998371,OE,44233,HINCKLEY,OH
44234,007900293,7900293,CEI,44234,Hiram,OH
44234,006998371,6998371,OE,44234,Hiram,OH
44236,006998371,6998371,OE,44236,HUDSON,OH
44237,006998371,6998371,OE,44237,Hudson,OH
44240,006998371,6998371,OE,44240,KENT,OH
44241,006998371,6998371,OE,44241,STREETSBORO,OH
44242,006998371,6998371,OE,44242,Kent,OH
44243,006998371,6998371,OE,44243,Kent,OH
44250,006998371,6998371,OE,44250,LAKEMORE,OH
44251,006998371,6998371,OE,44251,Westfield Center,OH
44254,006998371,6998371,OE,44254,Lodi,OH
44255,006998371,6998371,OE,44255,MANTUA,OH
44256,006998371,6998371,OE,44256,MEDINA,OH
44258,006998371,6998371,OE,44258,Medina,OH
44260,006998371,6998371,OE,44260,MOGADORE,OH
44262,006998371,6998371,OE,44262,MUNROE FALLS,OH
44264,006998371,6998371,OE,44264,PENINSULA,OH
44266,006998371,6998371,OE,44266,RAVENNA,OH
44270,006998371,6998371,OE,44270,RITTMAN,OH
44272,006998371,6998371,OE,44272,ROOTSTOWN,OH
44273,006998371,6998371,OE,44273,SEVILLE,OH
44276,006998371,6998371,OE,44276,Sterling,OH
44278,006998371,6998371,OE,44278,TALLMADGE,OH
44280,006998371,6998371,OE,44280,VALLEY CITY,OH
44281,006998371,6998371,OE,44281,WADSWORTH,OH
44282,006998371,6998371,OE,44282,Wadsworth,OH
44286,006998371,6998371,OE,44286,RICHFIELD,OH
44287,006998371,6998371,OE,44287,WEST SALEM,OH
44288,006998371,6998371,OE,44288,WINDHAM,OH
44301,006998371,6998371,OE,44301,AKRON,OH
44302,006998371,6998371,OE,44302,AKRON,OH
44303,006998371,6998371,OE,44303,AKRON,OH
44304,006998371,6998371,OE,44304,AKRON,OH
44305,006998371,6998371,OE,44305,AKRON,OH
44306,006998371,6998371,OE,44306,AKRON,OH
44307,006998371,6998371,OE,44307,AKRON,OH
44308,006998371,6998371,OE,44308,AKRON,OH
44309,006998371,6998371,OE,44309,Akron,OH
44310,006998371,6998371,OE,44310,AKRON,OH
44311,006998371,6998371,OE,44311,AKRON,OH
44312,006998371,6998371,OE,44312,AKRON,OH
44313,006998371,6998371,OE,44313,AKRON,OH
44314,006998371,6998371,OE,44314,AKRON,OH
44315,006998371,6998371,OE,44315,CARDINGTON,OH
44316,006998371,6998371,OE,44316,Akron,OH
44317,006998371,6998371,OE,44317,Akron,OH
44319,006998371,6998371,OE,44319,AKRON,OH
44320,006998371,6998371,OE,44320,AKRON,OH
44321,006998371,6998371,OE,44321,COPLEY,OH
44325,006998371,6998371,OE,44325,Akron,OH
44326,006998371,6998371,OE,44326,Akron,OH
44328,006998371,6998371,OE,44328,Akron,OH
44333,006998371,6998371,OE,44333,FAIRLAWN,OH
44334,006998371,6998371,OE,44334,Fairlawn,OH
44372,006998371,6998371,OE,44372,Akron,OH
44393,006998371,6998371,OE,44393,Akron,OH
44396,006998371,6998371,OE,44396,Akron,OH
44398,006998371,6998371,OE,44398,Akron,OH
44399,006998371,6998371,OE,44399,Akron,OH
44401,006998371,6998371,OE,44401,Berlin Center,OH
44402,006998371,6998371,OE,44402,Bristolville,OH
44403,006998371,6998371,OE,44403,Brookfield,OH
44404,006998371,6998371,OE,44404,Burghill,OH
44405,006998371,6998371,OE,44405,CAMPBELL,OH
44406,006998371,6998371,OE,44406,CANFIELD,OH
44408,006998371,6998371,OE,44408,Columbiana,OH
44410,006998371,6998371,OE,44410,CORTLAND,OH
44411,006998371,6998371,OE,44411,Deerfield,OH
44412,006998371,6998371,OE,44412,DIAMOND,OH
44413,006998371,6998371,OE,44413,EAST PALESTINE,OH
44415,006998371,6998371,OE,44415,Elkton,OH
44417,006998371,6998371,OE,44417,Farmdale,OH
44418,006998371,6998371,OE,44418,Fowler,OH
44420,006998371,6998371,OE,44420,GIRARD,OH
44423,006998371,6998371,OE,44423,Hanoverton,OH
44425,006998371,6998371,OE,44425,HUBBARD,OH
44427,006998371,6998371,OE,44427,Kensington,OH
44428,006998371,6998371,OE,44428,Kinsman,OH
44429,006998371,6998371,OE,44429,LAKE MILTON,OH
44430,006998371,6998371,OE,44430,LEAVITTSBURG,OH
44431,006998371,6998371,OE,44431,LEETONIA,OH
44432,006998371,6998371,OE,44432,Lisbon,OH
44436,006998371,6998371,OE,44436,LOWELLVILLE,OH
44437,006998371,6998371,OE,44437,MCDONALD,OH
44438,006998371,6998371,OE,44438,Masury,OH
44440,006998371,6998371,OE,44440,MINERAL RIDGE,OH
44441,006998371,6998371,OE,44441,Negley,OH
44442,006998371,6998371,OE,44442,NEW MIDDLETOWN,OH
44443,006998371,6998371,OE,44443,NEW SPRINGFIELD,OH
44444,006998371,6998371,OE,44444,NEWTON FALLS,OH
44445,006998371,6998371,OE,44445,New Waterford,OH
44446,006998371,6998371,OE,44446,NILES,OH
44449,006998371,6998371,OE,44449,North Benton,OH
44450,006998371,6998371,OE,44450,North Bloomfield,OH
44451,006998371,6998371,OE,44451,NORTH JACKSON,OH
44452,006998371,6998371,OE,44452,NORTH LIMA,OH
44454,006998371,6998371,OE,44454,PETERSBURG,OH
44455,006998371,6998371,OE,44455,Rogers,OH
44460,006998371,6998371,OE,44460,SALEM,OH
44470,006998371,6998371,OE,44470,Southington,OH
44471,006998371,6998371,OE,44471,STRUTHERS,OH
